id,question,retrieved_slices,correctness_score,predicted_text,ground_truth,llm_judge,timestamp
train_sar7735.png,What type of vegetation is flanking the highway?,cluster_11_slice_58|cluster_11_slice_52|cluster_11_slice_23|cluster_459_slice_4|cluster_459_slice_62|cluster_11_slice_69|cluster_459_slice_48|cluster_11_slice_5|cluster_11_slice_16,0.13870248545840808,"The vegetation flanking the highway is a mix of low to medium-height plants, including shrubs, grasses, and scattered small trees, forming a patchy, semi-rural buffer with varying density and radar backscatter, typical of natural or lightly managed landscapes adjacent to roads.","The residential area is denser than the surrounding land, with tightly spaced buildings, while the rest of the terrain is more open or vegetated.",0,2026-06-28 21:38:00
train_sar5844.png,Are there any open spaces or parks visible within the urban grid?,cluster_497_slice_41|cluster_497_slice_33|cluster_497_slice_56|cluster_151_slice_33|cluster_497_slice_22|cluster_48_slice_22|cluster_497_slice_20|cluster_48_slice_15|cluster_151_slice_66,0.3992876905478445,"Yes, there are a few small open spaces likely parks or plazas scattered throughout the urban grid, appearing as darker, less reflective patches compared to the bright built-up areas, though they are limited in size and not dominant amid the dense urban development.","No clear signs of active construction (e.g., cranes or rubble) are detectable, but a few irregular patches may indicate recent development.",0,2026-06-28 21:37:55
s1_45_ROIs1158_spring_s1_45_p1045.png,How many ships are visible in the SAR image?,cluster_64_slice_39|cluster_326_slice_55|cluster_326_slice_4|cluster_326_slice_53|cluster_326_slice_6|cluster_326_slice_8|cluster_326_slice_63|cluster_326_slice_51|cluster_162_slice_30,0.19153009318290531,"There is 1 ship visible in the SAR image, located in the center or bottom-center area of the frame.","There are two ships visible in the image, both positioned near the edge of the frame.",0,2026-06-28 21:38:02
s1_10_ROIs1158_spring_s1_10_p124.png,What is the scale of human development relative to the natural landscape?,,0.11156561483236344,"The scale of human development relative to the natural landscape is moderate. Natural features like vegetation, topography, forests and water bodies dominate most of the area, while human-modified elements such as fields, roads and buildings account for roughly 40% of the landscape, clustered in accessible regions, forming a balanced mix of natural and human-altered areas overall.","Human development is minimal compared to the vast natural terrain. Structures occupy small, isolated pockets, with the dominant features being the mountains and natural vegetation.",0,2026-06-28 21:38:06
sar_5992.png,What might be the primary crops grown here based on the SAR response?,cluster_282_slice_23|cluster_282_slice_55|cluster_282_slice_65|cluster_282_slice_34|cluster_282_slice_56|cluster_282_slice_42|cluster_70_slice_43|cluster_410_slice_54|cluster_282_slice_51,0.40327503213615234,"Based on the SAR response, the radar’s moisture and texture hints suggest possible primary crops like rice (if fields are flooded) or drought-resistant plants, plus row crops such as grains (e.g., wheat) or vegetables, though specific crop types need ground truth data for confirmation.","While SAR can detect moisture, no distinct linear features (like canals) are immediately visible, suggesting natural rainfall or subsurface irrigation may be used.",0,2026-06-28 21:37:52
train_sar6033.png,How many rows of parking spaces are visible in the parking lot?,cluster_371_slice_38|cluster_364_slice_61|cluster_371_slice_41|cluster_134_slice_19|cluster_134_slice_63|cluster_371_slice_68|cluster_371_slice_71|cluster_134_slice_71|cluster_310_slice_42,0.1497817571039105,3 rows of parking spaces are visible in the parking lot.,"The building has a wide entrance facing the parking lot, likely for customer or employee access, but no prominent loading docks are visible in this image.",0,2026-06-28 21:38:07
train_sar6004.png,Is there any evidence of vehicles or moving objects on the roads in this SAR image?,,0.14841681644354598,"In this SAR image, individual vehicles are not clearly distinguishable due to resolution limits, with no distinct moving vehicle signs visible. However, faint bright spots along road sections may indicate parked vehicles, and the linear road structure suggests potential vehicular activity in the area.","No, moving objects like vehicles are not clearly discernible in this single SAR image, as they often appear as smeared or blurred artifacts, which aren’t prominent here.",0,2026-06-28 21:37:58
sar_79156.png,How would you describe the density of residential buildings in this area?,,0.22325572679429517,"Based on the SAR remote sensing image, the residential buildings in this area appear densely packed, with numerous single-family dwellings closely spaced and minimal open space between structures, indicating a high-density, well-developed residential neighborhood.",No prominent waterways or bridges are detectable in this particular image. The focus is primarily on the built-up urban fabric.,0,2026-06-28 21:37:50
sar_13035.png,Does the spatial organization indicate planned development or organic growth?,,0.16569904920113504,"The spatial organization indicates a blend of planned development and organic growth: grid-like patterns of structures suggest deliberate planning, while irregular building spacing and some unorganized sections reflect organic expansion over time.","Yes, the single-family homes appear as smaller, isolated structures with distinct shapes, while the multi-family dwellings are larger, more clustered, and often have uniform roof patterns.",0,2026-06-28 21:38:01
sar_18949.png,Are there any visible bridges or additional crossings nearby besides this overpass?,,0.1404604819603289,"In the SAR remote sensing image, besides the visible overpass, there are a few linear features that likely represent bridges or additional crossings nearby. These structures show distinct strong radar reflections (double-bounce effects) typical of elevated infrastructure, spanning over roads or gaps, confirming their presence as additional crossings.","The radar image shows sparse vegetation along the banks, possibly low shrubs or grasses, but no dense forests or large urban developments immediately adjacent to the water.",0,2026-06-28 21:38:07
sar_15403.png,"Are there any signs of human activity, such as vehicles or equipment, near the dock?",,0.13460426387087196,"Yes, there are subtle radar reflections near the dock that suggest possible small human activity signs, such as small service vehicles or machinery, though no large equipment is clearly distinguishable in this radar snapshot.","No visible signs of human activity, like vehicles or equipment, are detectable in this SAR image. The scene appears quiet, with only the dock and boat present.",0,2026-06-28 21:38:08
train_sar8031.png,"Do the buildings appear to be residential, commercial, or industrial?",cluster_325_slice_56|cluster_325_slice_68|cluster_325_slice_49|cluster_15_slice_20|cluster_325_slice_22|cluster_15_slice_45|cluster_15_slice_5|cluster_325_slice_44|cluster_15_slice_66,0.3399473626926066,"The buildings in the SAR image vary in size and layout: some smaller, densely packed structures may be residential, while larger, isolated ones suggest industrial or commercial use, with no large industrial complexes visible overall.","The presence of vehicles, uneven ground disturbances, and unfinished sections strongly suggests recent or ongoing activity. No signs of prolonged abandonment are visible.",0,2026-06-28 21:38:10
s1_127_ROIs1868_summer_s1_127_p771.png,Is the linear feature natural or artificial?,cluster_422_slice_61|cluster_311_slice_70|cluster_422_slice_20|cluster_422_slice_60|cluster_422_slice_44|cluster_422_slice_64|cluster_422_slice_25|cluster_422_slice_41|cluster_422_slice_56,0.5320115935239011,"The linear feature in the SAR image seems potentially artificial like a road or pipeline because of its uniform and straight shape, though it could also be a natural feature like a river or fault line without more specific context.","The variations in texture and backscatter suggest some topographic changes, but without elevation data, the terrain likely has mild undulations rather than steep slopes.",0,2026-06-28 21:38:09
sar_623072.png,Does the building complex show any signs of structural damage or deformation?,cluster_26_slice_68|cluster_26_slice_10|cluster_26_slice_6|cluster_26_slice_21|cluster_26_slice_43|cluster_26_slice_60|cluster_26_slice_30|cluster_26_slice_40|cluster_26_slice_37,0.17128631766111538,"No visible structural damage or deformation is detected in the building complex; the structures appear intact with consistent radar returns, geometrically uniform edges, and no obvious irregularities that suggest damage or deformation.","Yes, the roads appear as linear, smooth features with distinct edges, contrasting with the rougher textures of the buildings and parking lots.",0,2026-06-28 21:38:04
sar_13533.png,Are there any areas with unusually high radar reflectivity? What might they be?,cluster_13_slice_48|cluster_13_slice_40|cluster_13_slice_52|cluster_79_slice_61|cluster_13_slice_61|cluster_13_slice_50|cluster_13_slice_46|cluster_13_slice_12|cluster_13_slice_7,0.2144280287188645,"Yes, there are areas with unusually high radar reflectivity, appearing as scattered bright spots and ridge crests. These high-reflectivity areas are likely caused by surfaces that strongly reflect radar signals, such as exposed rock faces, boulders, metal structures like transmission towers or industrial equipment, metallic surfaces of greenhouses or storage facilities, and building components like corner reflectors.",No significant bodies of water are visible in this SAR image. The urban landscape dominates with built-up structures and paved surfaces.,0,2026-06-28 21:38:03
sar_5852.png,What do the grid-like rectangular structures on the right side resemble?,cluster_122_slice_16|cluster_122_slice_55|cluster_122_slice_68|cluster_122_slice_52|cluster_122_slice_17|cluster_370_slice_37|cluster_122_slice_56|cluster_122_slice_71|cluster_122_slice_60,0.10166985400978429,"The grid-like rectangular structures on the right resemble man-made installations such as solar panels, aquaculture farms, or offshore energy platforms, arranged in a precise, uniform grid pattern indicating deliberate human engineering.","Unlikely. The uniformity and lack of dense, clustered patterns suggest agricultural or rural land use rather than an urban development. Urban areas typically show more complex, irregular structures.",0,2026-06-28 21:38:11
val_sar405.png,"Is there any visible elevation change, like hills or depressions, in the landscape?",cluster_475_slice_6|cluster_475_slice_31|cluster_475_slice_48|cluster_475_slice_69|cluster_475_slice_20|cluster_475_slice_50|cluster_475_slice_27|cluster_475_slice_61|cluster_475_slice_72,0.5207883036354787,"Subtle elevation changes are hinted at by variations in shadowing and texture in the landscape, but no dramatic hills or deep depressions are prominent, with the terrain appearing mostly flat or having minor undulations.","The most prominent man-made structure is a large rectangular building, likely a stadium or industrial facility, positioned near the center of the image. Its sharp edges and uniform shape stand out clearly against the surrounding terrain.",0,2026-06-28 21:38:13
s1_2_ROIs2017_winter_s1_2_p419.png,How does the radar image highlight differences between wet and dry sand?,cluster_318_slice_8|cluster_318_slice_37|cluster_318_slice_67|cluster_318_slice_7|cluster_318_slice_68|cluster_318_slice_36|cluster_318_slice_12|cluster_318_slice_24|cluster_318_slice_42,0.11544113037350744,"Radar images highlight differences between wet and dry sand through distinct tonal and textural contrasts: wet sand appears darker and smoother due to uniform radar reflection (or higher reflectivity of microwaves), while dry sand scatters radar signals more diffusely, creating brighter, grainier textures in the image.","Wet sand would appear darker due to lower backscatter, but this image shows uniform brightness in dune fields, suggesting dry conditions dominate the scene.",0,2026-06-28 21:38:08
train_sar1164.png,"Are there any visible landmarks, like schools or large facilities, within the urban grid?",,0.6242711335810649,"One or two larger, isolated structures with open spaces around them, possibly schools or community centers, are visible near the center of the urban grid. These structures differ in size and shape from the surrounding residential buildings, standing out as potential landmarks within the area.","While individual vehicles are hard to distinguish due to SAR resolution, some road sections show slight speckling or brighter spots, suggesting possible traffic or parked cars.",0,2026-06-28 21:38:15
s1_135_ROIs1868_summer_s1_135_p896.png,"What type of terrain surrounds the crop field-flat, hilly, or mixed?",,0.12287515073671573,"The terrain surrounding the crop field is hilly, as the area shows slight elevation changes (possibly rolling hills) and uneven non-cultivated land, contrasting with the flat and structured farmland.","The terrain around the field appears flat to gently rolling, with no prominent elevation changes visible in the radar reflectance patterns.",0,2026-06-28 21:38:12
sar_321.png,"Does the SAR image show any signs of industrial zones, like factories or warehouses?",cluster_372_slice_20|cluster_372_slice_2|cluster_372_slice_42|cluster_372_slice_16|cluster_372_slice_49|cluster_372_slice_62|cluster_372_slice_48|cluster_372_slice_70|cluster_372_slice_53,0.09379464833633161,"Yes, the SAR image shows signs of industrial zones, as clusters of large, rectangular structures with high radar reflectivity are visible, likely representing factories or warehouses, distinguishable from surrounding areas by their distinct geometric patterns and brightness.","Minimal vegetation is detectable, likely limited to scattered trees or small green spaces between buildings.",0,2026-06-28 21:38:16
sar_288814.png,How would you describe the arrangement of the smaller buildings around the dome?,cluster_313_slice_57|cluster_313_slice_36|cluster_313_slice_32|cluster_313_slice_37|cluster_313_slice_55|cluster_313_slice_35|cluster_313_slice_65|cluster_313_slice_44|cluster_313_slice_61,0.9305175184998011,"The smaller buildings are clustered around the central dome in a somewhat organized layout, with some aligned in rows while others appear more randomly placed, showing a mix of planned and adaptive construction.","No vehicles or moving objects are distinctly visible in this SAR image, as the paved ground around the buildings appears mostly clear of transient objects.",0,2026-06-28 21:38:09
sar_564776.png,Are there any visible vehicles or moving objects near the building complex?,,0.1122692826315148,"In the SAR remote sensing image, small bright scatterers likely representing vehicles are visible along the linear features resembling roads or pathways near the building complex, indicating the presence of vehicles in the surrounding area.","No clear signs of recent construction or active disturbances (e.g., machinery, debris) are visible in the immediate vicinity of the building.",0,2026-06-28 21:38:12
sar_364555.png,How do the windows of the building appear in the radar image?,cluster_221_slice_23|cluster_221_slice_0|cluster_221_slice_58|cluster_221_slice_71|cluster_221_slice_2|cluster_221_slice_55|cluster_221_slice_13|cluster_221_slice_51|cluster_221_slice_1,0.10893196370242879,"Radar images typically do not clearly resolve fine details like individual windows, though reflective windows can produce bright, speckled highlights due to radar backscatter. Due to resolution limits, individual windows are often not distinguishable, but their presence may be inferred from repeating patterns on building facades.","Yes, there are scattered patches of vegetation around the building, appearing as darker, rougher areas in the radar image due to their lower reflectivity compared to man-made structures.",0,2026-06-28 21:38:21
sar_326030.png,How would you describe the road network in this urban area?,,0.14605395585421166,"The road network in this urban area forms a grid-like pattern with straight roads intersecting at right angles, typical of planned urban development. Major roads appear as brighter linear features in the SAR image, while smaller streets branch off systematically, creating clear pathways between built-up zones.","Yes, there are water bodies surrounding the central building. They appear as dark, smooth patches in the SAR image due to their low radar reflectivity, contrasting sharply with the brighter urban structures. Their edges are well-defined, indicating calm water surfaces.",0,2026-06-28 21:37:57
s1_13_ROIs2017_winter_s1_13_p873.png,What types of water bodies are visible in this SAR image?,,0.13618545949402797,"In this SAR image, the visible water bodies include small lakes, winding rivers or streams, and possibly reservoirs or ponds, appearing as dark smooth patches due to low radar backscatter.","A few patchy, geometric areas suggest small-scale agricultural plots, primarily located at a distance from the largest water bodies. Their irregular shapes hint at non-industrial farming.",0,2026-06-28 21:38:17
train_sar167.png,Is there evidence of recent construction or vacant lots in the neighborhood?,,0.22986889621182893,"No obvious vacant lots or active construction sites are visible in the neighborhood, which appears fully developed with consistent housing density. A few faint irregular bright patches at the edges might suggest potential minor construction or vacant plots, but no clear signs of ongoing construction machinery, raw materials or large empty areas are present.","Yes, multiple parked cars are visible along the streets, primarily lining the curbs in front of or beside the houses. Their metallic surfaces reflect distinctly in the SAR imagery.",0,2026-06-28 21:38:19
sar_2969.png,Are the surrounding structures residential or agricultural?,,0.09408938970496855,"The surrounding structures in the SAR image are primarily agricultural, with features like linear field boundaries and grid-like agricultural patterns visible. While a few small, indistinct bright spots near field edges might suggest minor farm-related structures, there is no clear evidence of residential buildings or settlements in the area, indicating it is a dedicated agricultural zone.","The terrain is mostly flat along the road, but slight elevation changes are visible in the radar shadows, particularly where vegetation or structures interrupt the smooth ground.",0,2026-06-28 21:38:12
sar_10468.png,"Do the fields show signs of recent agricultural activity, such as plowing or harvesting?",cluster_429_slice_14|cluster_429_slice_50|cluster_429_slice_71|cluster_429_slice_58|cluster_429_slice_5|cluster_429_slice_21|cluster_429_slice_62|cluster_235_slice_20|cluster_235_slice_17,0.08828375391141415,"Yes, the fields show signs of recent agricultural activity. Some exhibit linear patterns, smooth textures, or variations in brightness and surface roughness consistent with recent plowing, tilling, or harvesting, indicating active or recently completed farming operations.","While SAR images don’t clearly show fences, some linear features between plots suggest possible property boundaries or hedgerows, appearing as subtle, low-contrast lines.",0,2026-06-28 21:38:23
train_sar3217.png,"Are there any natural water bodies, like ponds or streams, visible in the image?",,0.09250052812411959,"No distinct natural water bodies like ponds or streams are visible in the image. The terrain appears dry, with no prominent reflective surfaces typical of standing or flowing water, though subtle darker patches might indicate minor damp areas or drainage channels rather than clear water features.","These bright clusters likely represent farm equipment, silos, or small settlements. Their strong backscatter suggests metal or",0,2026-06-28 21:38:20
sar_16167.png,"Can you spot any streetlights along the roads, and how are they arranged?",cluster_355_slice_52|cluster_355_slice_4|cluster_355_slice_21|cluster_355_slice_28|cluster_355_slice_25|cluster_396_slice_69|cluster_355_slice_12|cluster_355_slice_24|cluster_355_slice_65,0.14176571713280156,"In the SAR remote sensing image, streetlights appear as small bright points along the roads, with their visibility depending on the radar angle and the metallic reflectivity of the structures. The roads form a grid-like pattern, and these streetlight features are aligned linearly along the road segments, sometimes visible as narrow bright spikes at intersections.","The sidewalks are mostly continuous, running parallel to the roads, though there are occasional gaps or breaks near driveways or intersections.",0,2026-06-28 21:38:17
s1_46_ROIs1970_fall_s1_46_p689.png,How does the vegetation appear in the fallow fields versus the cultivated ones?,cluster_343_slice_72|cluster_114_slice_28|cluster_138_slice_32|cluster_114_slice_36|cluster_114_slice_49|cluster_199_slice_46|cluster_199_slice_56|cluster_114_slice_35|cluster_114_slice_19,0.6817582030587995,"In the radar image, fallow fields appear darker and more homogeneous with smoother surfaces and less biomass, while cultivated fields show brighter speckling, indicating rougher canopies or uneven crop growth.","The varying backscatter intensities suggest multiple crop types or growth stages, ruling out strict monoculture. However, the uniformity in field shapes hints at mechanized, large-scale farming.",0,2026-06-28 21:38:27
s1_24_ROIs1868_summer_s1_24_p854.png,How does the water body’s surface appear in the SAR image?,,0.16713076158989826,"In SAR images, water bodies' surfaces appear dark and smooth, exhibiting low radar backscatter because their smooth surfaces reflect radar waves away from the sensor, creating a distinct contrast with the brighter, rougher textures of surrounding land areas.","The alternating bright and dark rows in some fields suggest row crops (e.g., corn or soybeans), while smoother plots may indicate cereals or fallow land. Precise identification would require ground truth data.",0,2026-06-28 21:38:27
sar_259471.png,"How do the roads in the image appear, and are they easily distinguishable from other features?",cluster_104_slice_29|cluster_104_slice_61|cluster_60_slice_59|cluster_104_slice_16|cluster_294_slice_35|cluster_96_slice_0|cluster_311_slice_50|cluster_197_slice_33|cluster_309_slice_45,0.18147617264039584,"The roads in this SAR image appear as distinct, linear features—some brighter (likely paved) with strong radar reflectivity, others fainter but still clear linear paths (possibly unpaved). They are easily distinguishable from surrounding terrain due to their consistent linear shape, contrasting texture and brightness against the more chaotic, textured natural landscape, forming a recognizable network of paths.","Yes, pedestrian walkways are visible as narrow, lighter lines adjacent to roads or between buildings. Their texture is less uniform than roads, suggesting foot traffic or landscaping.",0,2026-06-28 21:38:26
s1_64_ROIs1158_spring_s1_64_p1096.png,Are there any signs of human activity or infrastructure in this SAR image?,cluster_157_slice_11|cluster_157_slice_68|cluster_157_slice_13|cluster_157_slice_0|cluster_157_slice_35|cluster_157_slice_63|cluster_157_slice_65|cluster_157_slice_3|cluster_157_slice_22,0.15889449419816493,"No visible signs of human activity or infrastructure are detected in this SAR image, and the terrain appears natural and untouched, with no clear man-made structures like roads or buildings present.","The ridges and valleys appear moderately pronounced, with distinct shadowing and texture variations indicating significant elevation changes across the landscape.",0,2026-06-28 21:38:29
sar_14555.png,"Can you identify any large open spaces, such as parks or squares?",,0.15623075269095443,"This SAR image depicts a densely built-up urban area with no large open spaces like parks or squares clearly visible. Only a few small, darker patches that might be minor open spaces (such as courtyards or small parking lots) are scattered among the structures, but no prominent large open areas exist in the scene.","Yes, there are a few darker, less reflective patches-likely parks or plazas-scattered among the buildings. One prominent open area is visible near the center-left of the image.",0,2026-06-28 21:38:24
s1_17_ROIs1158_spring_s1_17_p566.png,Are there any large bodies of water visible in the SAR image?,cluster_376_slice_51|cluster_376_slice_5|cluster_376_slice_12|cluster_376_slice_17|cluster_376_slice_54|cluster_376_slice_25|cluster_376_slice_52|cluster_376_slice_72|cluster_376_slice_13,0.1265404696731756,No prominent large bodies of water like rivers or lakes are visible in this SAR image; the darker smooth patches here likely indicate bare ground or low-lying vegetation rather than distinct large water features.,"Yes, there are several distinct bodies of water scattered across the landscape, appearing as dark, smooth patches due to their low radar reflectivity.",0,2026-06-28 21:38:24
sar_698779.png,Are there any visible vehicles or transportation infrastructure near the main building?,,0.1621166436816337,"Yes, near the main building, transportation infrastructure like roads (visible as linear, high-reflectivity features) is present, and small bright spots that likely represent vehicles are also detected in the vicinity.","The flat roof creates a smooth, uniform radar reflection, appearing as a bright, consistent plane. In contrast, sloped roofs nearby show angled edges with varying backscatter, causing fragmented or less intense brightness in the image.",0,2026-06-28 21:38:26
